id,name,num_users,total_cmt,positive,negative,neutral,average_completion_rate,number of resources,rank_binned,course_classification
C_758961,accounting information system (obsolete),37,0.0,0.0,0.0,0.0,0.6488716941778833,162,5.0,Neutral
C_881314,beijing post certification: basics of artificial intelligence,3724,10.0,4.0,1.0,5.0,0.6488716941778833,32,4.481595860111844,Satisfied
C_1751256,nuclear reactor engineering,1091,0.0,0.0,0.0,0.0,0.6488716941778833,77,4.481595860111844,Dissatisfied
C_681409,introduction to fashion industry,633,4.0,1.0,1.0,2.0,0.6488716941778833,44,4.481595860111844,Very dissatisfied
C_1992941,the art of debating in english,109,0.0,0.0,0.0,0.0,0.6488716941778833,55,4.481595860111844,Dissatisfied
C_682331,solid waste disposal and recycling,1210,1.0,0.0,1.0,0.0,0.6488716941778833,74,4.0,Dissatisfied
C_696890,talk about medicine and medicine,593,3.0,2.0,0.0,1.0,0.6488716941778833,72,4.481595860111844,Dissatisfied
C_1712434,humanitarian charter and minimum standards for humanitarian response: sphere project in practice,195,4.0,1.0,0.0,3.0,0.6488716941778833,32,4.481595860111844,Dissatisfied
C_696860,water analytical chemistry,630,0.0,0.0,0.0,0.0,0.6488716941778833,88,5.0,Dissatisfied
C_676681,marriage and love·workplace·personality,2537,71.0,24.0,8.0,39.0,0.6488716941778833,25,9.0,Neutral
C_735032,elder care,1530,33.0,14.0,1.0,18.0,0.8063059186390167,55,4.481595860111844,Satisfied
C_697011,sports psychology,5826,774.0,521.0,18.0,235.0,0.6488716941778833,72,4.481595860111844,Neutral
C_735273,econometrics,7838,147.0,61.0,19.0,67.0,0.6488716941778833,74,9.0,Satisfied
C_1875494,flower arrangement art,1224,209.0,141.0,0.0,68.0,0.6676317022902589,74,4.481595860111844,Neutral
C_681028,farming - theory and practice of agricultural ecological transformation,618,16.0,4.0,0.0,12.0,0.7177777777777778,56,4.481595860111844,Neutral
C_735436,technical economics,1148,2.0,1.0,0.0,1.0,0.6488716941778833,65,4.481595860111844,Dissatisfied
C_854839,microeconomics,22975,502.0,129.0,36.0,337.0,0.6488716941778833,85,1.0,Very satisfied
C_681635,building physical environment (optics),2544,66.0,7.0,3.0,56.0,0.6488716941778833,36,4.481595860111844,Satisfied
C_682770,analytical chemistry,2690,10.0,4.0,3.0,3.0,0.7371043025719284,66,2.0,Very satisfied
C_681005,"women's cultivation and cultivation: women's sports, nutrition and health",20173,59.0,21.0,9.0,29.0,0.6488716941778833,31,4.481595860111844,Very satisfied
C_791822,enter the aesthetic world of traditional chinese creations,480,0.0,0.0,0.0,0.0,0.6488716941778833,59,4.481595860111844,Dissatisfied
C_1890207,quick score improvement class before the cet-6 exam,137,0.0,0.0,0.0,0.0,0.6488716941778833,7,4.481595860111844,Dissatisfied
C_681683,introduction to original college english classics,1158,8.0,5.0,1.0,2.0,0.7147186147186146,26,4.481595860111844,Satisfied
C_697374,career exploration and choice,23820,785.0,104.0,29.0,652.0,0.6488716941778833,62,1.0,Very satisfied
C_680830,acca f2 management accounting,1821,0.0,0.0,0.0,0.0,0.6488716941778833,98,4.481595860111844,Neutral
C_2141876,road subgrade and pavement engineering,101,0.0,0.0,0.0,0.0,0.6488716941778833,24,4.481595860111844,Dissatisfied
C_682546,operations management,13915,1088.0,229.0,40.0,819.0,0.8129224527086846,118,5.0,Very satisfied
C_797938,entertainment industry operation lecture series,4271,8.0,4.0,2.0,2.0,0.6488716941778833,92,1.0,Very satisfied
C_707037,artistic inspiration,12735,266.0,111.0,10.0,145.0,0.6488716941778833,60,1.0,Satisfied
C_735338,presentation of chinese tea art,3389,107.0,26.0,7.0,74.0,0.845967821624447,65,4.481595860111844,Very satisfied
C_784155,introduction to computational thinking,1787,65.0,18.0,10.0,37.0,0.6488716941778833,264,4.481595860111844,Very satisfied
C_677176,advanced fluid mechanics,1848,1.0,0.0,0.0,1.0,0.6488716941778833,83,4.481595860111844,Dissatisfied
C_680860,four lectures on tang history,1720,2.0,0.0,0.0,2.0,0.6488716941778833,47,4.481595860111844,Dissatisfied
C_696846,situation and policy,119,0.0,0.0,0.0,0.0,0.6488716941778833,67,4.481595860111844,Dissatisfied
C_696827,probability theory and mathematical statistics,6148,19.0,5.0,1.0,13.0,0.7095238095238096,95,9.0,Satisfied
C_747047,university computing—a computational thinking perspective,2964,14.0,2.0,2.0,10.0,0.7435936184120681,119,7.0,Very dissatisfied
C_2059302,advanced mathematics (part 1),1307,7.0,3.0,0.0,4.0,0.4690903281915189,183,11.0,Very dissatisfied
C_697056,evidence-based care,4615,999.0,79.0,27.0,893.0,0.6537345147458594,94,4.481595860111844,Satisfied
C_680927,knowledge and tasting of international famous wines,4591,19.0,3.0,1.0,15.0,0.6488716941778833,32,9.0,Neutral
C_1944721,digital signal processing,500,0.0,0.0,0.0,0.0,0.6488716941778833,74,4.481595860111844,Dissatisfied
C_947246,compilation principle,887,19.0,5.0,3.0,11.0,0.6488716941778833,90,4.481595860111844,Very satisfied
C_2244921,probability theory,61,0.0,0.0,0.0,0.0,0.6488716941778833,67,4.481595860111844,Dissatisfied
C_879050,mechanical manufacturing engineering training,5532,225.0,54.0,23.0,148.0,0.6488716941778833,131,6.0,Satisfied
C_676653,the first step to start a successful business: write a good business plan,43,0.0,0.0,0.0,0.0,0.6488716941778833,24,1.0,Neutral
C_1767167,teaching courseware beautification and courseware animation production,57,0.0,0.0,0.0,0.0,0.6488716941778833,24,4.481595860111844,Dissatisfied
C_1738818,introduction to inclusive finance,10064,9.0,3.0,0.0,6.0,0.6018320566248189,127,4.481595860111844,Neutral
C_1761385,gateway to medicine: an introduction to the field of medicine,166,0.0,0.0,0.0,0.0,0.6488716941778833,119,1.0,Neutral
C_1875518,human anatomy,2645,620.0,178.0,27.0,415.0,0.6488716941778833,82,4.481595860111844,Neutral
C_707379,computer aided design,2450,2.0,1.0,0.0,1.0,0.6488716941778833,91,6.0,Dissatisfied
C_1996570,mechanical drawing (ⅱ),305,0.0,0.0,0.0,0.0,0.6488716941778833,64,4.481595860111844,Dissatisfied
C_735214,internet innovation and entrepreneurship,24049,583.0,93.0,22.0,468.0,0.6546715303204018,40,1.0,Very satisfied
C_2027893,mechanical drawing (ⅰ),594,6.0,0.0,1.0,5.0,0.6515073912264198,100,4.481595860111844,Neutral
C_948085,learn ug happily and design easily,1434,13.0,3.0,4.0,6.0,0.6488716941778833,77,4.481595860111844,Very dissatisfied
C_681699,basics of chinese painting,1243,11.0,4.0,1.0,6.0,0.6488716941778833,60,4.481595860111844,Satisfied
C_1736024,business english translation & interpretation,1401,48.0,16.0,1.0,31.0,0.6904903656710101,124,7.0,Neutral
C_2328550,international economics,71,0.0,0.0,0.0,0.0,0.6488716941778833,60,4.481595860111844,Dissatisfied
C_1755888,chinese landscape painting technique,264,4.0,2.0,0.0,2.0,0.6935794388883635,28,1.0,Neutral
C_682185,"ap* exam prep—environmental science, part 4: exam review",100,0.0,0.0,0.0,0.0,0.6488716941778833,8,2.0,Dissatisfied
C_1782008,database technology and programming,276,0.0,0.0,0.0,0.0,0.6488716941778833,111,4.0,Neutral
C_2316356,marketing management: marketing in the digital era,1254,1.0,1.0,0.0,0.0,0.8890587693053708,42,4.481595860111844,Satisfied
C_1806811,embedded software design,87,0.0,0.0,0.0,0.0,0.6488716941778833,81,7.0,Dissatisfied
C_681099,university portuguese,820,1.0,0.0,0.0,1.0,0.7305555555555556,31,4.481595860111844,Neutral
C_1764848,introduction to quantitative investing (international edition),44,0.0,0.0,0.0,0.0,0.6488716941778833,19,4.481595860111844,Dissatisfied
C_735203,appreciation of western modern art,1294,0.0,0.0,0.0,0.0,0.6488716941778833,69,9.0,Very dissatisfied
C_1410386,chemical engineering principles,247,0.0,0.0,0.0,0.0,0.6488716941778833,46,4.481595860111844,Dissatisfied
C_1767316,financial english,9621,4.0,1.0,1.0,2.0,0.8809523809523809,48,7.0,Very dissatisfied
C_681580,serverless architecture series explanation - lambda + api gateway,122,0.0,0.0,0.0,0.0,0.6488716941778833,13,4.481595860111844,Dissatisfied
C_934522,network information retrieval,2870,185.0,98.0,6.0,81.0,0.6488716941778833,106,4.481595860111844,Neutral
C_2308303,mysql database programming,47,1.0,0.0,0.0,1.0,0.5613526570048308,65,4.481595860111844,Dissatisfied
C_1772942,artificial intelligence mathematical basis,142,10.0,0.0,3.0,7.0,0.838088904162885,43,4.481595860111844,Satisfied
C_681071,medical devices and medical innovation,1142,5.0,4.0,0.0,1.0,0.6488716941778833,44,2.0,Neutral
C_735343,general course on chinese culture,481,1.0,1.0,0.0,0.0,0.875,59,4.481595860111844,Satisfied
C_932176,network security technology (excellent courses in shanghai universities),2041,44.0,10.0,6.0,28.0,0.6488716941778833,72,4.481595860111844,Very satisfied
C_696829,math experiment,577,1.0,0.0,0.0,1.0,0.6488716941778833,102,4.481595860111844,Dissatisfied
C_735197,mechanical design basics,7760,159.0,21.0,20.0,118.0,0.8407318316407614,86,6.0,Very satisfied
C_682137,introduction to electricity market,7518,15.0,7.0,0.0,8.0,0.6488716941778833,66,1.0,Neutral
C_685676,comparison of english and chinese languages,862,98.0,29.0,4.0,65.0,0.6488716941778833,54,4.481595860111844,Neutral
C_756665,construction project bidding and contract management,14258,2376.0,493.0,19.0,1864.0,0.7477587142012355,138,4.481595860111844,Satisfied
C_697556,practical comprehensive english for higher vocational colleges,13170,2035.0,560.0,85.0,1390.0,0.6488716941778833,197,4.481595860111844,Satisfied
C_735389,innovative land redevelopment: land preparation (autonomous model),1454,6.0,2.0,1.0,3.0,0.5964912280701754,78,4.481595860111844,Satisfied
C_682253,high performance computer network,734,0.0,0.0,0.0,0.0,0.6488716941778833,37,9.0,Very dissatisfied
C_1854857,industrial prototype design,117,1.0,1.0,0.0,0.0,0.0,37,4.481595860111844,Very dissatisfied
C_949542,thinking innovation and creativity development,2193,256.0,56.0,24.0,176.0,0.7464897392197078,64,4.481595860111844,Very satisfied
C_2229898,urban geography,52,0.0,0.0,0.0,0.0,0.6488716941778833,48,4.481595860111844,Dissatisfied
C_1829950,fundamentals of analog electronics technology,331,0.0,0.0,0.0,0.0,0.6488716941778833,41,4.481595860111844,Dissatisfied
C_1771177,chinese traditional culture,209,0.0,0.0,0.0,0.0,0.6488716941778833,87,4.481595860111844,Dissatisfied
C_697425,aws cloud computing-amazon ml machine learning in practice,346,0.0,0.0,0.0,0.0,0.6488716941778833,6,4.481595860111844,Dissatisfied
C_707081,artificial intelligence principles,32242,51.0,5.0,8.0,38.0,0.6488716941778833,78,4.481595860111844,Very dissatisfied
C_697165,peking university ai open course,9252,20.0,8.0,4.0,8.0,0.6488716941778833,1,4.481595860111844,Very satisfied
C_697032,english writing guidance—introduction to writing,15340,328.0,153.0,16.0,159.0,0.6488716941778833,30,1.0,Satisfied
C_680877,human body science,2218,26.0,23.0,0.0,3.0,0.6488716941778833,102,6.0,Dissatisfied
C_1767590,infant pedagogy,583,605.0,256.0,12.0,337.0,0.3858123303510935,38,4.481595860111844,Very dissatisfied
C_830439,introduction to data science (tsinghua certified),105,3.0,3.0,0.0,0.0,0.7222965048088201,76,1.0,Satisfied
C_769301,introduction to medical specialty medicine,8537,17.0,7.0,0.0,10.0,0.6488716941778833,83,1.0,Neutral
C_1886686,principles of automatic control,58,0.0,0.0,0.0,0.0,0.6488716941778833,49,4.481595860111844,Dissatisfied
C_749769,intellectual property law and practice,7898,106.0,26.0,5.0,75.0,0.6488716941778833,78,1.0,Satisfied
C_697144,pharmacy,3055,847.0,116.0,55.0,676.0,0.6200258350240003,95,4.481595860111844,Satisfied
C_1829957,basic theory of service learning,93,0.0,0.0,0.0,0.0,0.6488716941778833,21,4.0,Dissatisfied
C_696808,modern research methods of materials,1444,21.0,2.0,5.0,14.0,0.6488716941778833,26,7.0,Very dissatisfied
C_1896509,modern digital signal processing,159,0.0,0.0,0.0,0.0,0.6488716941778833,31,4.481595860111844,Dissatisfied
C_680761,circuit basics and applications,17580,1707.0,440.0,53.0,1214.0,0.6488716941778833,100,5.0,Satisfied
C_734059,ideological and moral cultivation and legal basis,1368,1.0,1.0,0.0,0.0,0.6488716941778833,45,4.481595860111844,Dissatisfied
C_682346,big data algorithm,5872,1.0,0.0,0.0,1.0,0.6488716941778833,37,5.0,Dissatisfied
C_707068,approach marx,1615,14.0,4.0,3.0,7.0,0.6488716941778833,30,9.0,Very satisfied
C_747690,introduction to environmental design professional,2045,160.0,31.0,12.0,117.0,0.6488716941778833,46,4.0,Satisfied
C_681721,lots of creative parent-child games,185,0.0,0.0,0.0,0.0,0.6488716941778833,32,9.0,Very dissatisfied
C_747262,computational geometry,224,2.0,0.0,0.0,2.0,0.6488716941778833,490,1.0,Satisfied
C_943228,data link technology and system,13054,5173.0,3262.0,111.0,1800.0,0.6488716941778833,117,4.481595860111844,Neutral
C_696903,electrodynamics (part 2),1340,0.0,0.0,0.0,0.0,0.6488716941778833,97,1.0,Neutral
C_697584,chemical unit processes and operations,783,107.0,3.0,6.0,98.0,0.6488716941778833,119,4.481595860111844,Very dissatisfied
C_1941101,english scientific literature reading,1096,1.0,1.0,0.0,0.0,0.6488716941778833,65,5.0,Dissatisfied
C_747227,mathematical models and optimization techniques,2696,3.0,0.0,1.0,2.0,0.6488716941778833,30,4.0,Dissatisfied
C_1764846,introduction to ci poems in the tang and song dynasty,354,0.0,0.0,0.0,0.0,0.6488716941778833,160,1.0,Neutral
C_735397,engineering drawing,51,0.0,0.0,0.0,0.0,0.6488716941778833,88,4.481595860111844,Dissatisfied
C_893813,introduction to petroleum industry,531,96.0,33.0,6.0,57.0,0.6488716941778833,69,4.481595860111844,Neutral
C_766203,intelligent control,3701,1.0,0.0,0.0,1.0,0.6488716941778833,70,11.0,Very dissatisfied
C_1886696,communication of chinese costume art,315,0.0,0.0,0.0,0.0,0.6488716941778833,68,4.481595860111844,Dissatisfied
C_680808,built environment,10363,267.0,99.0,35.0,133.0,0.6488716941778833,94,1.0,Very satisfied
C_681034,navigation principles,1628,112.0,71.0,11.0,30.0,0.6488716941778833,74,4.481595860111844,Neutral
C_680989,professional degree postgraduate english,1738,3.0,1.0,0.0,2.0,0.6488716941778833,59,5.0,Dissatisfied
C_681756,the design process of a costume master,2325,610.0,353.0,16.0,241.0,0.6488716941778833,25,4.481595860111844,Dissatisfied
C_1816033,research progress related to orthopedics,1896,2.0,0.0,2.0,0.0,0.6488716941778833,63,7.0,Dissatisfied
C_681696,english political commentary,1180,3.0,0.0,2.0,1.0,0.5192592592592593,50,4.481595860111844,Very dissatisfied
C_1756066,history of chinese architecture part i,429,0.0,0.0,0.0,0.0,0.6488716941778833,76,1.0,Neutral
C_676649,confucian way of self-cultivation,8461,183.0,83.0,22.0,78.0,0.6488716941778833,54,1.0,Satisfied
C_696975,sustainable cities,105,0.0,0.0,0.0,0.0,0.6488716941778833,95,4.481595860111844,Dissatisfied
C_681684,microcontroller principles and applications,2902,26.0,8.0,4.0,14.0,0.6488716941778833,95,4.481595860111844,Very satisfied
C_1761364,global tourism development trends (international edition),181,0.0,0.0,0.0,0.0,0.6488716941778833,66,4.0,Dissatisfied
C_707365,twelve lectures on german history,2288,1.0,1.0,0.0,0.0,0.8396416298478154,43,4.0,Satisfied
C_1756674,langfang city art museum popularizes art for all—erhu art,181,8.0,7.0,0.0,1.0,0.6,84,4.481595860111844,Dissatisfied
C_674914,management accounting,5106,67.0,4.0,6.0,57.0,0.6488716941778833,29,9.0,Very dissatisfied
C_682819,art psychology,2636,5.0,3.0,0.0,2.0,0.6488716941778833,24,9.0,Very dissatisfied
C_1844128,landscape architecture design,229,6.0,1.0,0.0,5.0,0.6052746572396485,16,4.481595860111844,Dissatisfied
C_2255392,college computer fundamentals (art category),58,35.0,14.0,4.0,17.0,0.8217517891654565,73,4.481595860111844,Satisfied
C_697270,securities investment analysis,6037,122.0,20.0,10.0,92.0,0.6488716941778833,38,4.481595860111844,Satisfied
C_697106,exercise and chronic disease prevention and treatment,3431,607.0,259.0,57.0,291.0,0.6488716941778833,45,4.0,Satisfied
C_697092,3d game engine architecture design basics,968,7.0,1.0,0.0,6.0,0.8753355704697987,66,6.0,Satisfied
C_696692,investment banking,6382,169.0,19.0,8.0,142.0,0.6488716941778833,113,2.0,Very satisfied
C_677172,college physics (mechanics),1275,8.0,2.0,1.0,5.0,0.6488716941778833,72,5.0,Satisfied
C_1760297,microelectronics process,1150,1.0,0.0,1.0,0.0,0.5531747934437808,124,5.0,Dissatisfied
C_680770,car chassis structure,7099,431.0,273.0,16.0,142.0,0.6488716941778833,137,1.0,Satisfied
C_1646044,chinese literature and culture,7177,5.0,2.0,1.0,2.0,0.8116228070175439,62,6.0,Very satisfied
C_707013,structural mechanics (2),1914,5.0,0.0,1.0,4.0,0.7705071897107828,170,5.0,Satisfied
C_681627,international business document service,920,4.0,0.0,2.0,2.0,0.6488716941778833,47,7.0,Dissatisfied
C_1912003,music appreciation,4957,7.0,6.0,0.0,1.0,0.6488716941778833,64,4.481595860111844,Neutral
C_1875515,probability theory,581,0.0,0.0,0.0,0.0,0.6488716941778833,71,9.0,Very dissatisfied
C_916826,level 2 of computer fun—advanced office training,11053,1709.0,368.0,59.0,1282.0,0.6488716941778833,114,4.481595860111844,Satisfied
C_1025076,advanced roller skating tutorial,371,3.0,3.0,0.0,0.0,0.5071257491892139,47,2.0,Dissatisfied
C_2297242,translation theory and practice,37,0.0,0.0,0.0,0.0,0.6488716941778833,57,4.481595860111844,Dissatisfied
C_674950,economic geography and the rise and fall of enterprises,4225,69.0,20.0,2.0,47.0,0.6488716941778833,52,4.481595860111844,Neutral
C_1875498,number of recent generations,7938,1.0,0.0,0.0,1.0,0.7232371794871795,107,9.0,Neutral
C_735259,an introduction to mao zedong thought and the theoretical system of socialism with chinese characteristics,11802,888.0,104.0,34.0,750.0,0.719445454493942,107,4.481595860111844,Very satisfied
C_681031,basics and practice of printing color (china light industry 13th five-year digital project),3056,75.0,16.0,8.0,51.0,0.6558469851911222,102,4.481595860111844,Very satisfied
C_681059,ap biology - part 2: genetics,79,0.0,0.0,0.0,0.0,0.6488716941778833,34,2.0,Neutral
C_2033947,clinical thinking and interpersonal communication,1356,2.0,2.0,0.0,0.0,0.4792453098703098,62,4.481595860111844,Very dissatisfied
C_862963,digital circuit and logic design experiment,13594,6.0,2.0,0.0,4.0,0.6488716941778833,36,4.481595860111844,Neutral
C_697381,"history of chinese architecture - prehistory to the song, liao and jin dynasties",16458,368.0,73.0,20.0,275.0,0.6488716941778833,68,1.0,Very satisfied
C_1776306,process control system,5271,6.0,4.0,0.0,2.0,0.6488716941778833,37,7.0,Dissatisfied
C_707119,"history of chinese architecture—yuan, ming and qing dynasties and folk residences",20628,168.0,41.0,7.0,120.0,0.6488716941778833,62,1.0,Satisfied
C_682266,integrated sensor,1504,12.0,0.0,4.0,8.0,0.6488716941778833,58,1.0,Neutral
C_682624,university chemistry,10703,58.0,12.0,7.0,39.0,0.6488716941778833,163,1.0,Very satisfied
C_948075,robot production and maker comprehensive ability training,333,2.0,1.0,0.0,1.0,0.6488716941778833,54,4.481595860111844,Dissatisfied
C_1756070,computational geometry,138,0.0,0.0,0.0,0.0,0.6488716941778833,490,1.0,Satisfied
C_696596,animation script creation,2251,41.0,3.0,1.0,37.0,0.7978301311940226,70,4.481595860111844,Very satisfied
C_680981,six lessons on leadership breakthroughs for general managers,77,1.0,1.0,0.0,0.0,0.6488716941778833,63,4.481595860111844,Dissatisfied
C_911664,enterprise strategic management,1219,12.0,0.0,0.0,12.0,0.6720235515597449,78,5.0,Dissatisfied
C_681421,introduction to teaching chinese as a foreign language,565,1.0,1.0,0.0,0.0,0.6488716941778833,31,4.481595860111844,Dissatisfied
C_735269,aircraft flight dynamics,13138,655.0,224.0,30.0,401.0,0.6980503113934726,115,4.481595860111844,Satisfied
C_2244917,pulp technology,122,0.0,0.0,0.0,0.0,0.6488716941778833,61,4.481595860111844,Dissatisfied
C_862969,advanced medical english vocabulary,29082,7094.0,2599.0,607.0,3888.0,0.6488716941778833,70,9.0,Satisfied
C_830568,data mining: theory and algorithms (tsinghua certified),105,2.0,1.0,0.0,1.0,0.727173688380585,126,1.0,Satisfied
C_680836,organizational behavior - how to effectively manage employee behavior,5254,91.0,45.0,4.0,42.0,0.6488716941778833,152,4.481595860111844,Neutral
C_1778562,beverage culture and management,264,6.0,3.0,0.0,3.0,0.709571249398046,31,4.0,Neutral
C_682739,outline of modern chinese history,5302,131.0,27.0,15.0,89.0,0.6488716941778833,65,5.0,Very satisfied
C_680870,learn from me how to choose clothes,2325,42.0,9.0,4.0,29.0,0.6488716941778833,40,4.481595860111844,Satisfied
C_682303,introduction to navigation,266,1.0,1.0,0.0,0.0,0.6488716941778833,47,4.481595860111844,Dissatisfied
C_735138,basic principles of marxism (1),1905,175.0,11.0,5.0,159.0,0.6495306776556776,90,5.0,Satisfied
C_1808487,design psychology,540,5.0,0.0,3.0,2.0,0.6752963194011229,135,9.0,Dissatisfied
C_682485,probability theory - the science of uncertainty,7472,39.0,3.0,16.0,20.0,0.6488716941778833,362,4.481595860111844,Very dissatisfied
C_1794568,mechanics of materials,88,0.0,0.0,0.0,0.0,0.6488716941778833,140,7.0,Dissatisfied
C_1429002,advanced operating system,10545,1.0,0.0,0.0,1.0,0.6488716941778833,45,1.0,Neutral
C_1811833,good oils for better life: introduction to science of edible oils and essential oils,38,0.0,0.0,0.0,0.0,0.6488716941778833,64,9.0,Very dissatisfied
C_2297227,ethnic living environment and inheritance design,2027,0.0,0.0,0.0,0.0,0.6488716941778833,56,4.481595860111844,Dissatisfied
C_947245,c language programming,759,3.0,2.0,0.0,1.0,0.6488716941778833,44,4.481595860111844,Dissatisfied
C_936968,diesel engine construction and use,5580,4.0,1.0,1.0,2.0,0.6488716941778833,122,4.481595860111844,Very dissatisfied
C_682749,lawyers look at marriage and family affairs,4179,16.0,3.0,2.0,11.0,0.6488716941778833,57,9.0,Very satisfied
C_879045,special topic on chinese and foreign comparative literature,16004,7.0,2.0,1.0,4.0,0.6488716941778833,57,2.0,Very satisfied
C_682203,"ap* test prep—biology, part 5: review and test preparation",121,0.0,0.0,0.0,0.0,0.6488716941778833,13,2.0,Neutral
C_694153,tsinghua university department of computer science and technology 60th anniversary academic report (4) big data,550,1.0,1.0,0.0,0.0,0.6488716941778833,10,3.0,Dissatisfied
C_1017419,smart government talk,534,97.0,77.0,0.0,20.0,0.7913226623562917,26,4.481595860111844,Neutral
C_2221558,international business negotiation and etiquette,2475,671.0,276.0,13.0,382.0,0.6639102492023784,62,4.481595860111844,Neutral
C_1811716,principles of management,356,10.0,2.0,1.0,7.0,0.7331970498637165,38,4.481595860111844,Very satisfied
C_2059313,portrait photography (international edition),80,0.0,0.0,0.0,0.0,0.6488716941778833,233,4.481595860111844,Neutral
C_948468,python big data analysis,10326,157.0,6.0,6.0,145.0,0.6488716941778833,81,7.0,Very dissatisfied
C_697493,how to become a good tour guide,931,5.0,2.0,1.0,2.0,0.6488716941778833,42,4.481595860111844,Satisfied
C_830571,big data machine learning (tsinghua certification),110,3.0,0.0,2.0,1.0,0.904330065359477,158,1.0,Satisfied
C_747681,wonderful animal world,628,70.0,12.0,2.0,56.0,0.6488716941778833,30,4.481595860111844,Neutral
C_903149,sensor technology and applications,959,428.0,128.0,2.0,298.0,0.6488716941778833,56,4.481595860111844,Dissatisfied
C_680820,university chemistry,4958,0.0,0.0,0.0,0.0,0.6488716941778833,141,4.481595860111844,Neutral
C_696840,military theory,2797,343.0,16.0,8.0,319.0,0.6488716941778833,74,5.0,Satisfied
C_1944727,international marketing (english),65,0.0,0.0,0.0,0.0,0.6488716941778833,53,4.481595860111844,Dissatisfied
C_680817,appreciation of chinese classic films,4073,35.0,11.0,1.0,23.0,0.7591215231801184,69,4.0,Satisfied
C_1916220,central finance and business administration (mba) students share experience in school selection and exam preparation,77,0.0,0.0,0.0,0.0,0.6488716941778833,1,4.481595860111844,Dissatisfied
C_763992,logistics management,2579,711.0,391.0,4.0,316.0,0.6488716941778833,49,4.481595860111844,Dissatisfied
C_1761460,flower arrangements in china and japan,226,0.0,0.0,0.0,0.0,0.6488716941778833,113,1.0,Neutral
C_682311,public welfare crowdfunding (spring 2019),180,0.0,0.0,0.0,0.0,0.6488716941778833,23,4.481595860111844,Dissatisfied
C_682320,optoelectronic instrument design,5279,128.0,35.0,18.0,75.0,0.6488716941778833,82,1.0,Very satisfied
C_1691412,premium network security course: office network security,1930,2.0,0.0,0.0,2.0,0.561099160557365,17,4.481595860111844,Very dissatisfied
C_697299,marketing: a course everyone needs,11401,445.0,91.0,61.0,293.0,0.6488716941778833,37,4.481595860111844,Very satisfied
C_680803,engineering materials,5321,65.0,4.0,1.0,60.0,0.6488716941778833,110,1.0,Satisfied
C_696659,animal anatomy,8315,96.0,63.0,5.0,28.0,0.6488716941778833,119,7.0,Neutral
C_681335,regional anatomy and surgery,1139,5.0,2.0,1.0,2.0,0.6488716941778833,36,4.481595860111844,Satisfied
C_1844106,educational statistics,8072,58.0,37.0,3.0,18.0,0.8469126982837938,124,6.0,Satisfied
C_681453,an interesting talk about the “belt and road” countries,591,3.0,1.0,1.0,1.0,0.6228070175438596,67,4.481595860111844,Very dissatisfied
C_682240,art appreciation,13492,272.0,58.0,5.0,209.0,0.6488716941778833,102,4.481595860111844,Satisfied
C_677150,web development technology,4314,3536.0,602.0,255.0,2679.0,0.6488716941778833,73,9.0,Satisfied
C_735161,equipment fault diagnosis technology,1628,16.0,1.0,8.0,7.0,0.0,44,4.481595860111844,Very dissatisfied
C_1732842,finance,2297,52.0,38.0,0.0,14.0,0.6488716941778833,91,6.0,Dissatisfied
C_2316363,hospitality english,35,1.0,1.0,0.0,0.0,0.6488716941778833,72,4.0,Dissatisfied
C_680777,landscape painting techniques,14843,157.0,129.0,6.0,22.0,0.6488716941778833,28,1.0,Satisfied
C_1778564,diagnostic ultrasonography,74,0.0,0.0,0.0,0.0,0.6488716941778833,25,4.481595860111844,Dissatisfied
C_1889446,a class to quickly improve your score before the cet-4 exam,443,0.0,0.0,0.0,0.0,0.6488716941778833,14,4.481595860111844,Dissatisfied
C_677093,portrait photography,12800,4792.0,3007.0,13.0,1772.0,0.6488716941778833,181,4.481595860111844,Satisfied
C_697162,antimicrobial resistance,282,0.0,0.0,0.0,0.0,0.6488716941778833,66,4.481595860111844,Dissatisfied
C_2335746,financial accounting,93,0.0,0.0,0.0,0.0,0.6488716941778833,77,4.481595860111844,Dissatisfied
C_1912010,looking at a community with a shared future for mankind from the perspective of the covid-19 epidemic,91,0.0,0.0,0.0,0.0,0.6488716941778833,2,4.481595860111844,Dissatisfied
C_866764,ideological and moral cultivation and legal basis,9228,2855.0,999.0,149.0,1707.0,0.6488716941778833,118,5.0,Satisfied
C_697018,digital electronics technology basics,21787,8229.0,50.0,46.0,8133.0,0.6488716941778833,177,1.0,Very satisfied
C_697007,english grammar and writing,13594,326.0,83.0,23.0,220.0,0.6488716941778833,76,9.0,Satisfied
C_1903979,commercialization of the results of innovative activities,42,0.0,0.0,0.0,0.0,0.6488716941778833,43,4.481595860111844,Dissatisfied
C_1756060,exploring psychology's core concepts,524,12.0,4.0,2.0,6.0,0.6900403015556424,47,1.0,Very satisfied
C_681345,quickly understand 3ds max,3602,38.0,11.0,10.0,17.0,0.6488716941778833,149,4.481595860111844,Very satisfied
C_939336,underwater acoustic channel,2048,116.0,21.0,3.0,92.0,0.5322942284684593,89,4.481595860111844,Dissatisfied
C_696785,decrypting 3d printing,1008,3.0,1.0,1.0,1.0,0.5049999999999999,59,7.0,Very dissatisfied
C_1894860,21 postgraduate entrance examination english novice class,1678,0.0,0.0,0.0,0.0,0.6488716941778833,9,4.481595860111844,Dissatisfied
C_676937,c++ language programming advanced,21331,277.0,19.0,32.0,226.0,0.5625,114,1.0,Very dissatisfied
